Year,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2022,Seth Lugo,us US,R,R,62,0,1,62,62,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Deven Marrero,us US,R,R,5,1,5,4,0,0,0,0,1,3,0,0,0,0,1,0,1,
2022,Starling Marte,do DO,R,R,118,116,118,116,0,0,0,0,0,0,0,2,116,116,1,1,1,"AS,MVP-19"
,,,,,,,,,,,,,,,,,,,,,,
2022,Trevor May,us US,R,R,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Patrick Mazeika,us US,L,R,24,18,24,24,0,22,2,0,0,0,0,0,0,0,0,3,0,
2022,James McCann,us US,R,R,61,54,61,61,0,60,3,0,0,0,0,0,0,0,0,1,0,
2022,Jeff McNeil,us US,L,R,148,142,148,143,0,0,0,106,1,0,34,0,13,47,4,3,1,"AS,MVP-15,SS"
2022,Adonis Medina,do DO,R,R,14,0,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Tylor Megill,us US,R,R,15,9,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Bryce Montes de Oca,us US,R,R,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Tyler Naquin,us US,L,R,49,29,49,41,0,0,0,0,0,0,14,2,26,41,4,6,4,
2022,Tomás Nido,pr PR,R,R,98,86,98,96,0,96,0,0,0,0,0,0,0,0,0,3,0,
2022,Brandon Nimmo,us US,L,R,151,148,151,151,0,0,0,0,0,0,0,151,0,151,0,0,0,
2022,Stephen Nogosek,us US,R,R,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Adam Ottavino,us US,B,R,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Michael Pérez,pr PR,L,R,6,4,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,
2022,David Peterson,us US,L,L,28,19,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Nick Plummer,us US,L,L,14,8,14,9,0,0,0,0,0,0,4,0,5,9,5,0,2,
,,,,,,,,,,,,,,,,,,,,,,
2022,Jake Reed,us US,R,R,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Sean Reid-Foley,gu GU,R,R,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Matt Reynolds,us US,R,R,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,
2022,Joely Rodríguez,do DO,L,L,55,0,2,55,55,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Darin Ruf,us US,R,R,29,15,28,16,1,0,9,0,0,0,1,0,6,7,12,11,1,
2022,Yolmer Sánchez,ve VE,B,R,3,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,1,
2022,Max Scherzer,us US,R,R,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Chasen Shreve,us US,L,L,25,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Dominic Smith,us US,L,L,58,34,58,37,0,0,37,0,0,0,0,0,0,0,16,13,1,
2022,Drew Smith,us US,R,R,44,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Thomas Szapucki,us US,R,L,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Mark Vientos,us US,R,R,16,7,16,2,0,0,0,0,2,0,0,0,0,0,12,7,1,
2022,Daniel Vogelbach,us US,L,R,55,46,55,0,0,0,0,0,0,0,0,0,0,0,49,9,0,
2022,Taijuan Walker,us US,B,R,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Trevor Williams,us US,R,R,30,9,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
2022,Rob Zastryzny,ca CA,R,L,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Albert Almora,us US,R,R,47,11,47,36,1,0,0,0,0,0,3,32,1,36,0,14,7,
2021,Pete Alonso,us US,R,R,152,151,152,148,0,0,148,0,0,0,0,0,0,0,3,1,0,
2021,Javier Báez,pr PR,R,R,47,44,47,45,0,0,0,35,0,12,0,0,0,0,0,3,0,
2021,Anthony Banda,us US,L,L,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Jacob Barnes,us US,R,R,19,0,17,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Dellin Betances,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Travis Blankenhorn,us US,L,R,23,1,23,7,0,0,0,5,0,0,1,0,1,2,0,16,0,
2021,Akeem Bostick,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Carlos Carrasco,ve VE,R,R,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Miguel Castro,do DO,R,R,69,2,65,69,69,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Michael Conforto,us US,L,R,125,113,125,117,0,0,0,0,0,0,0,0,117,117,1,11,0,
2021,J.D. Davis,us US,R,R,73,49,73,50,0,0,0,0,50,0,0,0,0,0,1,22,0,
2021,Jacob deGrom,us US,L,R,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"AS,CYA-9"
2021,Yennsy Díaz,do DO,R,R,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Edwin Díaz,pr PR,R,R,63,0,62,63,63,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2021,Brandon Drury,us US,R,R,51,17,51,23,1,0,3,2,7,0,6,0,6,12,0,31,0,
2021,Jerad Eickhoff,us US,R,R,6,4,6,5,5,0,0,0,0,0,0,0,0,0,0,1,0,
2021,Jeurys Familia,do DO,R,R,65,0,60,65,65,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Johneshwy Fargas,pr PR,R,R,7,7,7,7,0,0,0,0,0,0,0,7,0,7,0,0,0,
2021,Robert Gsellman,us US,R,R,18,1,16,17,17,0,0,0,0,0,0,0,0,0,0,1,0,
2021,Luis Guillorme,ve VE,L,R,69,36,69,54,1,0,0,18,27,11,0,0,0,0,0,19,2,
2021,Jake Hager,us US,R,R,5,0,5,3,0,0,0,0,0,0,2,0,1,3,0,2,1,
2021,Brad Hand,us US,L,L,16,0,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Geoff Hartlieb,us US,R,R,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Heath Hembree,us US,R,R,15,0,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Trevor Hildenberger,us US,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Rich Hill,us US,L,L,13,12,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Tommy Hunter,us US,R,R,4,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Khalil Lee,us US,L,L,11,4,11,11,0,0,0,0,0,0,0,0,11,11,0,1,2,
2021,Francisco Lindor,pr PR,B,R,125,122,125,124,0,0,0,0,0,124,0,0,0,0,0,2,0,
,,,,,,,,,,,,,,,,,,,,,,
2021,Aaron Loup,us US,L,L,65,2,63,65,65,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Joey Lucchesi,us US,L,L,11,8,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Seth Lugo,us US,R,R,46,0,44,46,46,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Trevor May,us US,R,R,68,0,66,68,68,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Cameron Maybin,us US,R,R,9,9,9,9,0,0,0,0,0,0,4,6,3,9,0,0,0,
2021,Patrick Mazeika,us US,L,R,37,19,37,25,0,24,1,0,0,0,0,0,0,0,1,14,0,
2021,James McCann,us US,R,R,121,103,121,112,0,107,6,0,0,0,0,0,0,0,1,13,0,
2021,Billy McKinney,us US,L,L,39,24,39,30,0,0,0,0,0,0,8,3,24,30,0,12,1,
2021,Jeff McNeil,us US,L,R,120,101,120,106,0,0,0,79,2,0,28,0,0,28,2,17,0,
2021,Tylor Megill,us US,R,R,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Tomás Nido,pr PR,R,R,58,45,58,52,0,52,0,0,1,0,0,0,0,0,0,6,0,
2021,Brandon Nimmo,us US,L,R,92,85,92,87,0,0,0,0,0,0,10,84,0,87,0,6,0,
2021,Stephen Nogosek,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Corey Oswalt,us US,R,R,3,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2021,José Peraza,ve VE,R,R,64,37,64,43,0,0,0,36,9,1,1,0,0,1,1,23,1,
,,,,,,,,,,,,,,,,,,,,,,
2021,David Peterson,us US,L,L,16,15,14,15,15,0,0,0,0,0,0,0,0,0,0,1,0,
2021,Kevin Pillar,us US,R,R,124,82,124,109,1,0,0,0,0,0,52,57,22,108,0,26,1,
2021,Jake Reed,us US,R,R,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Sean Reid-Foley,gu GU,R,R,12,0,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Chance Sisco,us US,L,R,5,2,5,4,0,4,0,0,0,0,0,0,0,0,0,1,0,
2021,Dominic Smith,us US,L,L,145,116,145,120,0,0,15,0,0,0,114,0,0,114,2,26,0,
2021,Drew Smith,us US,R,R,31,1,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Robert Stock,us US,L,R,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Marcus Stroman,us US,R,R,33,33,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Noah Syndergaard,us US,L,R,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Thomas Szapucki,us US,R,L,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Stephen Tarpley,us US,R,L,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Wilfredo Tovar,ve VE,R,R,6,1,6,4,0,0,0,4,0,0,0,0,0,0,0,2,0,
2021,Nick Tropeano,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Jonathan Villar,do DO,B,R,142,117,142,127,0,0,0,9,97,26,0,0,0,0,0,18,1,
2021,Taijuan Walker,us US,B,R,31,29,28,30,30,0,0,0,0,0,0,0,0,0,0,1,0,AS
2021,Mason Williams,us US,L,R,17,10,17,16,0,0,0,0,0,0,1,15,0,16,0,2,0,
2021,Trevor Williams,us US,R,R,10,3,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
2021,Jordan Yamamoto,us US,R,R,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Pete Alonso,us US,R,R,57,55,57,39,0,0,39,0,0,0,0,0,0,0,17,2,0,
2020,Dellin Betances,us US,R,R,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Brad Brach,us US,R,R,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Robinson Canó,do DO,L,R,49,46,49,34,0,0,0,34,0,0,0,0,0,0,13,3,0,
2020,Miguel Castro,do DO,R,R,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Yoenis Céspedes,cu CU,R,R,8,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020,Robinson Chirinos,ve VE,R,R,12,10,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,
2020,Michael Conforto,us US,L,R,54,53,54,52,0,0,0,0,0,0,0,0,52,52,1,1,0,
2020,Ryan Cordell,us US,R,R,5,2,5,5,0,0,0,0,0,0,0,4,1,5,0,0,1,
2020,J.D. Davis,us US,R,R,56,52,56,42,0,0,0,0,34,0,8,0,0,8,13,4,0,
2020,Jacob deGrom,us US,L,R,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,CYA-3
2020,Edwin Díaz,pr PR,R,R,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Brian Dozier,us US,R,R,7,4,7,5,0,0,0,5,0,0,0,0,0,0,1,1,0,
2020,Jeurys Familia,do DO,R,R,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Todd Frazier,us US,R,R,14,12,14,14,1,0,0,0,14,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2020,Andrés Giménez,ve VE,L,R,49,29,49,45,0,0,0,19,10,23,0,0,0,0,0,4,5,ROY-7
2020,Robert Gsellman,us US,R,R,6,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Luis Guillorme,ve VE,L,R,30,15,29,23,1,0,0,17,4,3,0,0,0,0,0,7,1,
2020,Billy Hamilton,us US,R,R,17,5,17,13,0,0,0,0,0,0,0,13,0,13,1,1,6,
2020,Guillermo Heredia,cu CU,R,L,7,5,7,7,0,0,0,0,0,0,0,7,0,7,0,1,1,
2020,Jared Hughes,us US,R,R,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Ariel Jurado,pa PA,R,R,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Franklyn Kilome,do DO,R,R,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Juan Lagares,do DO,R,R,2,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,1,
2020,Walker Lockett,us US,R,R,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Seth Lugo,us US,R,R,16,7,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Jake Marisnick,us US,R,R,16,8,16,16,0,0,0,0,0,0,0,16,0,16,0,0,1,
2020,Steven Matz,us US,R,L,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Jeff McNeil,us US,L,R,52,50,52,48,0,0,0,12,9,0,28,0,4,30,2,2,0,
2020,Tomás Nido,pr PR,R,R,7,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2020,Brandon Nimmo,us US,L,R,55,50,55,55,0,0,0,0,0,0,22,44,10,55,0,1,1,
2020,Eduardo Núñez,do DO,R,R,2,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,
2020,Corey Oswalt,us US,R,R,4,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2020,David Peterson,us US,L,L,10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Rick Porcello,us US,R,R,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Erasmo Ramírez,ni NI,R,R,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Wilson Ramos,ve VE,R,R,45,39,45,41,0,41,0,0,0,0,0,0,0,0,1,4,0,
2020,René Rivera,pr PR,R,R,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,
2020,Amed Rosario,do DO,R,R,46,37,46,44,0,0,0,0,0,44,0,0,0,0,0,3,1,
2020,Ali Sánchez,ve VE,R,R,5,4,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,
2020,Paul Sewald,us US,R,R,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Chasen Shreve,us US,L,L,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Dominic Smith,us US,L,L,50,48,50,44,0,0,25,0,0,0,23,0,0,23,5,2,0,MVP-13
2020,Drew Smith,us US,R,R,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Hunter Strickland,us US,R,R,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Michael Wacha,us US,R,R,8,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
2020,Justin Wilson,us US,L,L,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Aaron Altherr,de DE,R,R,26,5,26,20,0,0,0,0,0,0,13,8,2,20,0,9,4,
2019,Luis Avilán,ve VE,L,L,45,0,43,45,45,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Tyler Bashlor,us US,R,R,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Brad Brach,us US,R,R,16,0,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Keon Broxton,us US,R,R,34,10,34,28,0,0,0,0,0,0,18,9,7,28,0,6,5,
2019,Robinson Canó,do DO,L,R,107,100,107,99,0,0,0,99,0,0,0,0,0,0,2,7,0,
2019,Michael Conforto,us US,L,R,151,143,151,149,0,0,0,0,0,0,0,39,132,149,0,5,0,
2019,Travis d'Arnaud,us US,R,R,10,5,10,9,0,9,0,0,0,0,0,0,0,0,0,2,0,
2019,Rajai Davis,us US,R,R,29,1,29,14,0,0,0,0,0,0,11,0,3,14,0,17,5,
2019,J.D. Davis,us US,R,R,140,99,140,109,0,0,0,0,31,0,79,0,0,79,1,35,0,
2019,Jacob deGrom,us US,L,R,33,32,31,32,32,0,0,0,0,0,0,0,0,0,0,1,0,"AS,CYA-1,MVP-10"
2019,Edwin Díaz,pr PR,R,R,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Jeurys Familia,do DO,R,R,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Chris Flexen,us US,R,R,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2019,Wilmer Font,ve VE,R,R,15,3,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Todd Frazier,us US,R,R,133,117,133,121,0,0,3,0,120,0,0,0,0,0,3,12,0,
2019,Drew Gagnon,us US,R,R,18,0,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Carlos Gómez,do DO,R,R,34,23,34,30,0,0,0,0,0,0,13,22,7,30,0,5,2,
2019,Robert Gsellman,us US,R,R,52,0,50,52,52,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Luis Guillorme,ve VE,L,R,45,8,45,20,0,0,0,8,5,8,0,0,0,0,1,25,4,
2019,Sam Haggerty,us US,B,R,11,0,11,2,0,0,0,1,0,0,0,0,1,1,0,3,8,
2019,Donnie Hart,us US,L,L,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Adeiny Hechavarría,cu CU,R,R,60,29,60,47,0,0,0,26,8,15,0,0,0,0,0,13,3,
2019,Juan Lagares,do DO,R,R,133,67,133,125,0,0,0,0,0,0,0,125,0,125,0,14,9,
2019,Walker Lockett,us US,R,R,9,4,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Jed Lowrie,us US,B,R,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,
2019,Seth Lugo,us US,R,R,61,0,57,61,61,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Steven Matz,us US,R,L,36,30,35,32,32,0,0,0,0,0,0,0,0,0,0,3,1,
2019,Chris Mazza,us US,R,R,9,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2019,Jeff McNeil,us US,L,R,133,123,133,130,0,0,0,37,31,0,71,0,42,93,0,7,0,AS
2019,Tomás Nido,pr PR,R,R,50,38,50,48,0,48,0,0,0,0,0,0,0,0,0,4,0,
2019,Brandon Nimmo,us US,L,R,69,56,69,66,0,0,0,0,0,0,38,43,6,66,0,8,0,
2019,Stephen Nogosek,us US,R,R,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Ryan O'Rourke,us US,R,L,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Corey Oswalt,us US,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Joe Panik,us US,L,R,39,19,39,28,0,0,0,28,0,0,0,0,0,0,0,13,0,
2019,Tim Peterson,us US,R,R,6,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Brooks Pounders,us US,R,R,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Wilson Ramos,ve VE,R,R,141,115,141,124,0,124,0,0,0,0,0,0,0,0,2,24,0,
2019,Jacob Rhame,us US,R,R,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2019,René Rivera,pr PR,R,R,9,6,9,8,0,8,0,0,0,0,0,0,0,0,0,1,0,
2019,Amed Rosario,do DO,R,R,157,152,157,152,0,0,0,0,0,152,1,0,0,1,1,4,0,
2019,Héctor Santiago,us US,R,L,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Paul Sewald,us US,R,R,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2019,Dominic Smith,us US,L,L,89,35,89,62,0,0,36,0,0,0,32,0,1,33,0,39,0,
2019,Marcus Stroman,us US,R,R,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,AS
2019,Noah Syndergaard,us US,L,R,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Rubén Tejada,pa PA,R,R,6,2,6,6,0,0,0,2,2,2,0,0,0,0,0,0,1,
2019,Jason Vargas,us US,L,L,19,18,17,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Zack Wheeler,us US,L,R,31,31,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Justin Wilson,us US,L,L,45,0,40,45,45,0,0,0,0,0,0,0,0,0,0,0,0,
2019,Daniel Zamora,us US,L,L,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2018,Tyler Bashlor,us US,R,R,24,0,22,24,24,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Buddy Baumann,us US,L,L,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Gerson Bautista,do DO,R,R,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2018,José Bautista,do DO,R,R,83,66,83,70,0,0,2,1,11,0,14,0,45,58,1,15,0,
2018,Chris Beck,us US,R,R,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Jerry Blevins,us US,L,L,64,1,60,64,64,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Jay Bruce,us US,L,L,94,84,94,83,0,0,21,0,0,0,0,0,64,64,2,9,0,
2018,Asdrúbal Cabrera,ve VE,B,R,98,91,98,90,0,0,0,90,0,0,0,0,0,0,1,7,0,
2018,Yoenis Céspedes,cu CU,R,R,38,36,38,35,0,0,0,0,0,0,35,0,0,35,1,2,0,
2018,Michael Conforto,us US,L,R,153,141,153,144,0,0,0,0,0,0,84,58,13,144,1,10,0,
2018,P.J. Conlon,gb GB,L,L,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Scott Copeland,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Travis d'Arnaud,us US,R,R,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,
2018,Jacob deGrom,us US,L,R,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"AS,CYA-1,MVP-5"
2018,Matt den Dekker,us US,L,L,8,5,8,7,0,0,0,0,0,0,0,7,0,7,0,1,0,
,,,,,,,,,,,,,,,,,,,,,,
2018,Phillip Evans,us US,R,R,15,4,15,6,0,0,1,2,3,0,1,0,0,1,0,10,0,
2018,Jeurys Familia,do DO,R,R,40,0,39,40,40,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Chris Flexen,us US,R,R,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Wilmer Flores,ve VE,R,R,126,90,126,101,0,0,83,13,10,0,0,0,0,0,2,25,0,
2018,Todd Frazier,us US,R,R,115,109,115,109,0,0,0,0,109,0,0,0,0,0,1,5,0,
2018,Drew Gagnon,us US,R,R,5,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Adrián González,us US,L,L,54,43,54,48,0,0,48,0,0,0,0,0,0,0,0,7,0,
2018,Robert Gsellman,us US,R,R,68,0,64,68,68,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Luis Guillorme,ve VE,L,R,35,14,35,21,0,0,0,8,14,0,0,0,0,0,0,15,1,
2018,Eric Hanhold,us US,R,R,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Matt Harvey,us US,R,R,8,4,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Austin Jackson,us US,R,R,57,47,57,53,0,0,0,0,0,0,0,53,0,53,0,6,0,
2018,Kevin Kaczmarski,us US,L,R,4,1,4,1,0,0,0,0,0,0,0,0,1,1,0,3,0,
2018,Ty Kelly,us US,B,R,9,1,9,4,0,0,0,2,1,0,1,0,0,1,0,4,1,
2018,Juan Lagares,do DO,R,R,30,13,30,20,0,0,0,0,0,0,0,20,0,20,0,12,1,
,,,,,,,,,,,,,,,,,,,,,,
2018,Jose Lobaton,ve VE,B,R,22,14,22,18,0,18,0,0,0,0,0,0,0,0,0,5,0,
2018,Seth Lugo,us US,R,R,54,5,50,54,54,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Steven Matz,us US,R,L,30,30,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Jeff McNeil,us US,L,R,63,53,63,56,0,0,0,54,4,0,0,0,0,0,0,9,0,ROY-6
2018,Devin Mesoraco,us US,R,R,66,56,66,57,0,57,0,0,0,0,0,0,0,0,1,10,0,
2018,Tomás Nido,pr PR,R,R,34,24,34,30,0,30,0,0,0,0,0,0,0,0,0,5,0,
2018,Brandon Nimmo,us US,L,R,140,115,140,126,0,0,0,0,0,0,32,44,62,126,0,16,1,
2018,Corey Oswalt,us US,R,R,17,12,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Tim Peterson,us US,R,R,22,0,19,22,22,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Kevin Plawecki,us US,R,R,79,66,79,72,0,71,3,0,0,0,0,0,0,0,0,7,0,
2018,AJ Ramos,us US,R,R,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Jack Reinheimer,us US,R,R,21,6,21,13,0,0,0,1,4,3,6,0,0,6,0,6,4,
2018,José Reyes,do DO,B,R,110,48,110,64,1,0,0,13,28,25,0,0,0,0,0,40,9,
2018,Jacob Rhame,us US,R,R,30,0,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Hansel Robles,do DO,R,R,16,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,
2018,Amed Rosario,do DO,R,R,154,141,154,146,0,0,0,0,0,146,0,0,0,0,0,8,0,
2018,Paul Sewald,us US,R,R,46,0,44,46,46,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Dominic Smith,us US,L,L,56,33,56,39,0,0,28,0,0,0,13,0,0,13,1,19,0,
2018,Drew Smith,us US,R,R,27,0,25,27,27,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Anthony Swarzak,us US,R,R,29,0,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Noah Syndergaard,us US,L,R,25,25,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0,
2018,Jason Vargas,us US,L,L,21,20,20,20,20,0,0,0,0,0,0,0,0,0,0,1,0,
